Id,SkuId,FieldId,FieldValueId,Text
0,1711,559,275,
0,3112,559,275,
0,1429,559,275,
0,67,559,275,
0,1344,559,275,
0,238,559,275,
0,1772,559,275,
0,1333,559,275,
0,1798,559,276,
0,2047,559,276,
0,1581,559,276,
0,1774,559,276,
0,400,559,276,
0,1037,559,276,
0,379,559,276,
0,2078,559,276,
0,1817,559,276,
0,1794,559,276,
0,1585,559,276,
0,719,559,276,
0,1544,559,276,
0,3017,559,276,
0,1358,559,276,
0,2697,559,276,
0,699,559,276,
0,1863,559,276,
0,3144,559,277,
0,206,559,277,
0,3201,559,277,
0,718,559,277,
0,710,559,277,
0,297,559,277,
0,918,559,277,
0,1657,559,277,
0,61,559,277,
0,1775,559,277,
0,1324,559,277,
0,660,559,277,
0,1903,559,277,
0,345,559,277,
0,465,559,277,
0,2674,559,277,
0,2430,559,277,
0,2025,559,277,
0,1049,559,277,
0,212,559,277,
0,1238,559,278,
0,2788,559,278,
0,475,559,278,
0,1938,559,278,
0,2385,559,278,
0,2420,559,278,
0,307,559,278,
0,969,559,278,
0,3161,559,278,
0,1502,559,278,
0,2327,559,278,
0,2361,559,278,
0,2942,559,278,
0,681,559,278,
0,2912,559,278,
0,365,559,278,
0,1104,559,278,
0,749,559,278,
0,457,559,278,
0,2110,559,279,
0,1937,559,279,
0,1158,559,279,
0,3013,559,279,
0,518,559,279,
0,1927,559,279,
0,955,559,279,
0,3131,559,279,
0,1646,559,279,
0,2955,559,279,
0,2924,559,279,
0,1800,559,279,
0,81,559,279,
0,1920,559,279,
0,528,559,279,
0,369,559,279,
0,1271,559,279,
0,771,559,279,
0,755,559,279,
0,3203,559,279,
0,2947,559,279,
0,673,559,279,
0,384,558,280,
0,2330,558,280,
0,844,558,280,
0,1727,558,280,
0,1822,558,280,
0,1468,558,255,
0,315,558,255,
0,2245,558,255,
0,1834,558,255,
0,2846,558,255,
0,1224,558,281,
0,2280,558,281,
0,2474,558,281,
0,1235,558,281,
0,1035,558,281,
0,2412,558,282,
0,780,558,282,
0,329,558,282,
0,1666,558,282,
0,2875,558,282,
0,100,560,220,
0,1806,560,220,
0,1524,560,220,
0,2278,560,220,
0,496,560,220,
0,2725,560,220,
0,2342,560,202,
0,1498,560,202,
0,2322,560,202,
0,1284,560,202,
0,2606,560,202,
0,913,560,202,
0,1620,560,283,
0,3034,560,283,
0,417,560,283,
0,959,560,283,
0,1303,560,283,
0,2503,560,283,
0,1446,560,284,
0,1277,560,285,
0,265,560,286,
0,1877,560,286,
0,2915,560,286,
0,3163,560,286,
0,451,560,286,
0,2702,560,287,
0,1278,560,287,
0,139,560,287,
0,299,560,287,
0,2963,560,287,
0,2286,560,287,
0,2083,560,288,
0,1117,560,288,
0,2345,560,288,
0,2454,560,288,
0,2979,560,288,
0,1742,560,288,
0,3154,560,203,
0,2906,560,203,
0,1981,560,203,
0,487,560,203,
0,839,560,203,
0,2174,558,289,
0,2476,558,289,
0,133,558,290,
0,610,558,290,
0,2044,558,290,
0,2303,558,290,
0,734,558,291,
0,2614,558,291,
0,2283,558,291,
0,1971,558,291,
0,3073,558,292,
0,2195,558,292,
0,559,558,292,
0,1175,558,293,
0,554,558,293,
0,17,558,293,
0,1456,558,293,
0,1034,558,294,
0,1878,558,294,
0,1674,558,294,
0,2258,558,294,
0,1488,560,203,
0,3045,560,203,
0,1075,560,203,
0,2954,560,203,
0,2950,560,295,
0,603,560,295,
0,2488,560,295,
0,387,560,295,
0,2370,560,296,
0,2907,560,296,
0,350,560,296,
0,1982,560,297,
0,49,561,243,
0,87,561,298,
0,589,561,299,
0,2549,561,256,
0,161,561,257,
0,279,561,256,
0,1187,561,300,
0,3027,561,301,
0,1083,561,256,
0,360,561,302,
0,1030,561,256,
0,2871,561,303,
0,3180,561,300,
0,318,561,304,
0,2160,561,305,
0,3166,561,306,
0,730,561,256,
0,2254,561,258,
0,2033,561,226,
0,1999,560,307,
0,3093,560,307,
0,2457,560,308,
0,169,560,308,
0,618,560,308,
0,2172,560,308,
0,1991,560,308,
0,2661,560,308,
0,2933,560,309,
0,213,560,309,
0,2989,560,309,
0,1588,560,309,
0,2593,560,310,
0,380,560,310,
0,2997,560,203,
0,398,560,203,
0,2377,560,203,
0,760,560,203,
0,1097,560,203,
0,2416,560,203,
0,1015,560,203,
0,3198,561,303,
0,2919,561,311,
0,936,561,257,
0,2746,561,256,
0,1198,561,257,
0,1245,561,312,
0,2054,561,313,
0,885,561,226,
0,574,561,312,
0,1138,561,314,
0,1467,561,256,
0,2042,561,315,
0,1899,561,311,
0,825,561,316,
0,1215,561,257,
0,1479,561,226,
0,1080,561,312,
0,2671,560,317,
0,2693,560,317,
0,1563,560,317,
0,2854,560,317,
0,1732,560,317,
0,882,560,317,
0,1918,560,318,
0,950,560,318,
0,904,560,318,
0,1425,560,318,
0,195,560,318,
0,2421,560,318,
0,426,560,318,
0,1930,560,319,
0,2627,560,319,
0,2447,560,319,
0,208,560,319,
0,2582,560,319,
0,2664,560,320,
0,1209,560,320,
0,78,560,320,
0,2431,560,320,
0,1250,560,320,
0,45,560,320,
0,3084,560,320,
0,3092,560,321,
0,1136,560,321,
0,2885,560,322,
0,2470,560,322,
0,2558,560,322,
0,684,560,322,
0,2472,560,322,
0,1740,560,322,
0,3065,560,322,
0,613,560,203,
0,997,560,203,
0,1960,560,203,
0,3037,560,203,
0,39,560,203,
0,2505,560,203,
0,1341,560,203,
0,421,559,323,
0,2858,559,323,
0,1340,559,323,
0,1707,559,323,
0,1375,559,323,
0,396,559,323,
0,2498,559,323,
0,794,559,323,
0,2265,559,323,
0,2658,559,323,
0,1573,559,323,
0,394,559,323,
0,2742,559,323,
0,272,559,324,
0,1314,559,324,
0,80,559,324,
0,440,559,324,
0,2600,559,324,
0,1946,559,324,
0,1882,559,324,
0,1874,559,324,
0,1179,559,324,
0,2404,559,324,
0,546,559,325,
0,1305,559,325,
0,2448,559,325,
0,1619,559,325,
0,1298,559,325,
0,728,559,325,
0,2842,559,325,
0,2682,559,325,
0,2429,559,325,
0,2305,559,325,
0,2205,559,325,
0,2513,559,325,
0,2213,558,171,
0,3051,558,171,
0,1959,558,171,
0,1654,558,171,
0,505,560,326,
0,1733,560,326,
0,324,560,326,
0,922,560,326,
0,2030,560,326,
0,2638,560,326,
0,2617,560,327,
0,2392,560,327,
0,2169,560,327,
0,2064,560,327,
0,463,560,327,
0,1598,558,328,
0,484,558,328,
0,3205,558,328,
0,1819,558,328,
0,2082,558,329,
0,3104,558,329,
0,370,558,329,
0,852,560,330,
0,408,560,330,
0,2221,560,330,
0,1398,560,331,
0,2396,560,331,
0,1535,560,331,
0,428,560,331,
0,3185,560,332,
0,149,560,332,
0,1222,560,332,
0,2232,560,332,
0,107,560,332,
0,127,560,332,
0,200,560,333,
0,2996,560,333,
0,1345,560,333,
0,2003,560,333,
0,255,560,333,
0,418,560,333,
0,2143,560,334,
0,1259,560,334,
0,2814,560,334,
0,2348,560,334,
0,899,560,334,
0,1225,560,334,
0,2785,560,203,
0,2255,560,203,
0,1249,560,203,
0,2803,560,203,
0,638,560,203,
0,1059,560,203,
0,372,560,203,
0,1825,560,203,
0,467,560,203,
0,2139,560,203,
0,2707,560,203,
0,1033,560,203,
0,2982,560,335,
0,1101,560,335,
0,611,560,336,
0,203,560,336,
0,441,560,337,
0,694,560,337,
0,614,560,337,
0,1202,560,337,
0,1623,560,337,
0,215,560,337,
0,2477,560,338,
0,1444,560,338,
0,444,560,338,
0,374,560,338,
0,3213,560,338,
0,1979,560,338,
0,3135,560,307,
0,3150,560,307,
0,361,560,339,
0,377,560,339,
0,1945,560,340,
0,2334,560,340,
0,2747,560,340,
0,1359,560,340,
0,1776,560,340,
0,455,560,340,
0,3149,560,341,
0,1848,560,341,
0,1818,560,341,
0,358,560,341,
0,1338,560,341,
0,3010,560,341,
0,1167,560,342,
0,1123,560,342,
0,1580,560,342,
0,1839,560,342,
0,2777,560,343,
0,3047,560,343,
0,363,560,343,
0,2081,560,343,
0,2211,560,344,
0,3191,560,344,
0,2779,560,344,
0,2275,560,344,
0,352,560,345,
0,988,560,345,
0,241,560,345,
0,1540,560,345,
0,3108,560,346,
0,2757,560,346,
0,2784,560,346,
0,2320,560,346,
0,1374,560,347,
0,2958,560,347,
0,3011,560,347,
0,2460,560,347,
0,1139,560,348,
0,548,560,348,
0,1013,560,348,
0,1014,560,348,
0,103,560,349,
0,1346,560,350,
0,3022,560,350,
0,2013,560,350,
0,865,560,350,
0,1856,560,202,
0,1321,560,202,
0,1457,560,202,
0,2826,560,202,
0,2399,560,351,
0,175,560,351,
0,1164,560,351,
0,971,560,351,
0,2170,560,351,
0,2832,560,352,
0,306,560,352,
0,2459,560,352,
0,831,560,352,
0,1347,560,352,
0,2727,560,353,
0,2366,560,353,
0,2318,560,353,
0,1185,560,353,
0,2601,560,354,
0,894,560,354,
0,1363,560,354,
0,2027,560,354,
0,2111,560,202,
0,24,560,202,
0,2516,560,202,
0,2797,560,202,
0,252,560,202,
0,1622,560,202,
0,2199,560,355,
0,336,560,355,
0,631,560,296,
0,2382,560,296,
0,2272,560,296,
0,1876,560,296,
0,855,560,296,
0,1550,560,356,
0,3062,560,356,
0,512,560,356,
0,1865,560,356,
0,1500,560,307,
0,686,560,307,
0,2276,560,307,
0,2696,560,307,
0,1860,560,307,
0,1295,560,307,
0,1168,560,308,
0,295,560,309,
0,25,560,309,
0,1829,560,309,
0,2156,560,309,
0,1854,560,334,
0,3217,560,334,
0,1029,560,334,
0,549,560,334,
0,2802,560,334,
0,240,560,357,
0,2662,560,357,
0,3160,560,357,
0,1851,560,357,
0,2466,560,357,
0,2586,560,357,
0,2376,560,203,
0,2581,560,203,
0,2812,560,203,
0,712,560,203,
0,2077,560,203,
0,3113,560,203,
0,36,560,203,
0,2810,560,203,
0,1062,558,358,
0,1217,558,358,
0,580,558,358,
0,2252,558,359,
0,891,558,359,
0,1447,558,171,
0,51,558,171,
0,2611,558,360,
0,665,558,360,
0,3140,558,360,
0,754,558,361,
0,2363,558,361,
0,2502,558,361,
0,2822,558,233,
0,3094,558,362,
0,431,558,362,
0,111,558,362,
0,2218,558,363,
0,2401,558,363,
0,2818,558,363,
0,2669,558,363,
0,2867,558,364,
0,715,558,364,
0,2520,558,364,
0,2040,558,170,
0,2732,558,170,
0,243,558,170,
0,393,558,170,
0,236,558,365,
0,661,558,365,
0,1871,558,365,
0,1782,558,365,
0,2668,558,366,
0,2823,558,366,
0,3145,558,366,
0,1898,558,366,
0,2188,558,367,
0,411,558,367,
0,1506,558,367,
0,1399,558,367,
0,1557,558,368,
0,2166,558,368,
0,964,558,368,
0,2828,558,368,
0,630,562,370,
0,2694,562,370,
0,1329,562,370,
0,2564,562,371,
0,1953,562,371,
0,2409,562,371,
0,2651,562,372,
0,170,562,372,
0,1006,562,372,
0,3053,562,373,
0,378,562,373,
0,2154,562,373,
0,763,562,375,
0,2675,562,375,
0,104,562,375,
0,1137,562,376,
0,1751,562,376,
0,2689,562,376,
0,581,562,377,
0,3028,562,377,
0,2724,562,377,
0,2507,562,373,
0,1559,562,373,
0,2519,562,373,
0,2167,562,378,
0,2981,562,379,
0,1453,562,379,
0,1692,562,377,
0,1728,562,377,
0,2758,562,377,
0,1980,562,373,
0,177,562,373,
0,946,562,373,
0,2390,562,380,
0,590,562,380,
0,2285,562,381,
0,2522,562,381,
0,2508,562,381,
0,2075,562,382,
0,1144,562,380,
0,863,562,380,
0,766,562,380,
0,914,562,383,
0,979,562,383,
0,275,562,383,
0,1900,562,384,
0,300,562,384,
0,424,562,384,
0,795,562,371,
0,2595,562,371,
0,335,562,371,
0,3178,562,385,
0,1392,562,377,
0,1270,562,377,
0,1992,562,377,
0,1739,562,386,
0,2738,562,386,
0,929,562,386,
0,944,562,373,
0,647,562,373,
0,2136,562,373,
0,1244,560,387,
0,3057,560,387,
0,2441,560,387,
0,1390,560,387,
0,2928,560,387,
0,2659,560,387,
0,883,560,387,
0,1956,560,388,
0,3106,560,388,
0,2698,560,388,
0,2206,560,388,
0,717,560,389,
0,391,560,389,
0,2495,560,389,
0,74,560,389,
0,41,560,389,
0,917,560,295,
0,1040,560,295,
0,244,560,295,
0,624,560,295,
0,2234,560,295,
0,264,560,295,
0,577,560,295,
0,3124,560,390,
0,862,560,390,
0,1304,560,390,
0,1026,560,390,
0,1616,560,390,
0,739,560,390,
0,553,560,391,
0,2701,560,391,
0,2222,560,391,
0,2325,560,391,
0,227,560,391,
0,2975,560,391,
0,1039,560,392,
0,1926,560,392,
0,2778,560,392,
0,1070,560,392,
0,1376,560,392,
0,1195,560,392,
0,1579,560,393,
0,314,560,393,
0,2074,560,393,
0,1954,560,394,
0,1688,560,394,
0,1299,560,394,
0,2626,560,394,
0,2095,560,394,
0,1275,560,394,
0,980,560,395,
0,40,560,395,
0,1252,560,395,
0,1633,560,395,
0,1845,560,395,
0,259,560,395,
0,2061,560,396,
0,155,560,396,
0,1718,560,396,
0,2640,560,396,
0,653,560,396,
0,1519,560,396,
0,1861,560,202,
0,1142,560,202,
0,2652,560,202,
0,1788,560,202,
0,3091,560,202,
0,3019,560,397,
0,1868,560,397,
0,2147,560,397,
0,627,560,397,
0,2881,560,397,
0,3186,560,398,
0,1525,560,398,
0,3048,560,398,
0,2632,560,398,
0,1482,558,399,
0,1353,558,399,
0,2743,558,400,
0,523,558,400,
0,277,558,400,
0,2493,558,401,
0,550,558,401,
0,598,558,402,
0,2378,558,402,
0,2646,558,402,
0,3181,558,402,
0,1054,558,403,
0,775,558,403,
0,1391,558,403,
0,745,558,403,
0,1370,558,404,
0,2306,558,404,
0,58,558,404,
0,1118,558,404,
0,2482,558,405,
0,3102,558,405,
0,3153,558,405,
0,1820,558,405,
0,2341,558,406,
0,1,558,406,
0,64,558,406,
0,2994,558,406,
0,602,558,407,
0,2728,558,407,
0,2573,558,407,
0,1521,558,407,
0,1852,558,408,
0,788,558,408,
0,2838,558,408,
0,176,558,408,
0,2562,558,409,
0,2446,558,409,
0,1184,558,409,
0,984,558,409,
0,1511,558,410,
0,1896,558,410,
0,1841,558,410,
0,1761,558,410,
0,2962,558,411,
0,1988,558,411,
0,2426,558,411,
0,1543,558,411,
0,448,558,412,
0,587,558,412,
0,2464,558,412,
