Id,FieldTypeId,CategoryId,FieldGroupId,Name,Description,Position,IsFilter,IsRequired,IsOnProductDetails,IsStockKeepingUnit,IsWizard,IsActive,IsTopMenuLinkActive,DefaultValue
,1,3,19,PageCodeFIN35A05,PageCodeFIN35A05,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeFIN39A19,PageCodeFIN39A19,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeFIN46A02,PageCodeFIN46A02,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeFIN50A02,PageCodeFIN50A02,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeFIN53A19,PageCodeFIN53A19,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINF28A10,PageCodeINF28A10,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINF31A04,PageCodeINF31A04,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINF37A03,PageCodeINF37A03,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINF39A04,PageCodeINF39A04,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINF45A13,PageCodeINF45A13,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINF48A04,PageCodeINF48A04,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS05A03,PageCodeINS05A03,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS10A04,PageCodeINS10A04,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS13A03,PageCodeINS13A03,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS15A03,PageCodeINS15A03,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS17A05,PageCodeINS17A05,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS21A16,PageCodeINS21A16,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS24A04,PageCodeINS24A04,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS27A14,PageCodeINS27A14,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS32A10,PageCodeINS32A10,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS36A04,PageCodeINS36A04,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS37A03,PageCodeINS37A03,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS42A01,PageCodeINS42A01,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeNIT47A05,PageCodeNIT47A05,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN04A08,PageCodeSIN04A08,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN05A03,PageCodeSIN05A03,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN06A04,PageCodeSIN06A04,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN12A05,PageCodeSIN12A05,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN23A06,PageCodeSIN23A06,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN26A01,PageCodeSIN26A01,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN30A04,PageCodeSIN30A04,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN39A03,PageCodeSIN39A03,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN45A01,PageCodeSIN45A01,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN47A07,PageCodeSIN47A07,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSUN47A01,PageCodeSUN47A01,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeFIN53A07,PageCodeFIN53A07,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeINF46A08,PageCodeINF46A08,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeINS12A03,PageCodeINS12A03,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeINS23A05,PageCodeINS23A05,0,false,false,false,false,false,true,false,
,1,6,19,PageCodeSIN20A02,PageCodeSIN20A02,0,false,false,false,false,false,true,false,
,1,4,19,PageCodeFIN12A02,PageCodeFIN12A02,0,false,false,false,false,false,true,false,
,1,4,19,PageCodeFIN15A03,PageCodeFIN15A03,0,false,false,false,false,false,true,false,
,1,4,19,PageCodeFIN35A05,PageCodeFIN35A05,0,false,false,false,false,false,true,false,
,1,4,19,PageCodeFIN49A01,PageCodeFIN49A01,0,false,false,false,false,false,true,false,
,1,4,19,PageCodeFIN49A08,PageCodeFIN49A08,0,false,false,false,false,false,true,false,
,1,4,19,PageCodeFIN49C08,PageCodeFIN49C08,0,false,false,false,false,false,true,false,
,1,4,19,PageCodeINF29A07,PageCodeINF29A07,0,false,false,false,false,false,true,false,
,1,4,19,PageCodeFIN04A06,PageCodeFIN04A06,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS03A03,PageCodeINS03A03,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS11A20,PageCodeINS11A20,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS16A19,PageCodeINS16A19,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS18A05,PageCodeINS18A05,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS23A11,PageCodeINS23A11,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS34A04,PageCodeINS34A04,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeINS43A03,PageCodeINS43A03,0,false,false,false,false,false,true,false,
,1,6,19,PageCodeFIN11A04,PageCodeFIN11A04,0,false,false,false,false,false,true,false,
,1,6,19,PageCodeSIN15A12,PageCodeSIN15A12,0,false,false,false,false,false,true,false,
,1,6,19,PageCodeDDM03A07,PageCodeDDM03A07,0,false,false,false,false,false,true,false,
,1,6,19,PageCodeINS17A03,PageCodeINS17A03,0,false,false,false,false,false,true,false,
,1,6,19,PageCodeSIN41A06,PageCodeSIN41A06,0,false,false,false,false,false,true,false,
,1,6,19,PageCodeINS31A01,PageCodeINS31A01,0,false,false,false,false,false,true,false,
,1,6,19,PageCodeSIN21A10,PageCodeSIN21A10,0,false,false,false,false,false,true,false,
,1,6,19,PageCodeSIN29A14,PageCodeSIN29A14,0,false,false,false,false,false,true,false,
,1,6,19,PageCodeSIN35A06,PageCodeSIN35A06,0,false,false,false,false,false,true,false,
,1,6,19,PageCodeSIN42A06,PageCodeSIN42A06,0,false,false,false,false,false,true,false,
,1,6,19,PageCodeSIN44A01,PageCodeSIN44A01,0,false,false,false,false,false,true,false,
,1,6,19,PageCodeSUN12A21,PageCodeSUN12A21,0,false,false,false,false,false,true,false,
,1,6,19,PageCodeSUN12C21,PageCodeSUN12C21,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeINS37A09,PageCodeINS37A09,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN43A11,PageCodeSIN43A11,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeFIN36A01,PageCodeFIN36A01,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN02A05,PageCodeSIN02A05,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN03A03,PageCodeSIN03A03,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN09A02,PageCodeSIN09A02,0,false,false,false,false,false,true,false,
,1,4,19,PageCodeFIN21A01,PageCodeFIN21A01,0,false,false,false,false,false,true,false,
,1,4,19,PageCodeFIN27A03,PageCodeFIN27A03,0,false,false,false,false,false,true,false,
,1,4,19,PageCodeFIN33A14,PageCodeFIN33A14,0,false,false,false,false,false,true,false,
,1,4,19,PageCodeFIN39A18,PageCodeFIN39A18,0,false,false,false,false,false,true,false,
,1,4,19,PageCodeFIN24A09,PageCodeFIN24A09,0,false,false,false,false,false,true,false,
,1,4,19,PageCodeSIN23A06,PageCodeSIN23A06,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeFIN51A11,PageCodeFIN51A11,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN24A04,PageCodeSIN24A04,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN36A05,PageCodeSIN36A05,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN10A08,PageCodeSIN10A08,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN23C03,PageCodeSIN23C03,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSUN12A13,PageCodeSUN12A13,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSUN12C13,PageCodeSUN12C13,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN14A02,PageCodeSIN14A02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN44A02,PageCodeSIN44A02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN02A07,PageCodeSIN02A07,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN35A02,PageCodeSIN35A02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeFIN51A04,PageCodeFIN51A04,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN03A01,PageCodeSIN03A01,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN05A03,PageCodeSIN05A03,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN11A02,PageCodeSIN11A02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN19A04,PageCodeSIN19A04,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN23A02,PageCodeSIN23A02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeFIN52A08,PageCodeFIN52A08,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN07A08,PageCodeSIN07A08,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN21A04,PageCodeSIN21A04,0,false,false,false,false,false,true,false,
,1,6,19,PageCodeDDM02A10,PageCodeDDM02A10,0,false,false,false,false,false,true,false,
,1,6,19,PageCodeSIN37A02,PageCodeSIN37A02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeFIN45A03,PageCodeFIN45A03,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN08A03,PageCodeSIN08A03,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN10A24,PageCodeSIN10A24,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN23C06,PageCodeSIN23C06,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN37A01,PageCodeSIN37A01,0,false,false,false,false,false,true,false,
,1,6,19,PageCodeSIN39C03,PageCodeSIN39C03,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN18A02,PageCodeSIN18A02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN37C03,PageCodeSIN37C03,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN50A03,PageCodeSIN50A03,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeFIN54A03,PageCodeFIN54A03,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN23C16,PageCodeSIN23C16,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN12A02,PageCodeSIN12A02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN45C02,PageCodeSIN45C02,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSUN12A21,PageCodeSUN12A21,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeFIN53A02,PageCodeFIN53A02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN01A03,PageCodeSIN01A03,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN19A05,PageCodeSIN19A05,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSUN12A06,PageCodeSUN12A06,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSUN12C06,PageCodeSUN12C06,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN30A01,PageCodeSIN30A01,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN26A02,PageCodeSIN26A02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeFIN52A02,PageCodeFIN52A02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN01A12,PageCodeSIN01A12,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN06A02,PageCodeSIN06A02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN27A01,PageCodeSIN27A01,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN42A03,PageCodeSIN42A03,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN53A02,PageCodeSIN53A02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeFIN44A03,PageCodeFIN44A03,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN35A03,PageCodeSIN35A03,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN45C03,PageCodeSIN45C03,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN33A02,PageCodeSIN33A02,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN13A15,PageCodeSIN13A15,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSUN12A01,PageCodeSUN12A01,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN08C15,PageCodeSIN08C15,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN27A11,PageCodeSIN27A11,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN09A01,PageCodeSIN09A01,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN27A05,PageCodeSIN27A05,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN09A03,PageCodeSIN09A03,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN26A01,PageCodeSIN26A01,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN08A01,PageCodeSIN08A01,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN35A03,PageCodeSIN35A03,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN08C07,PageCodeSIN08C07,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeBTS05A14,PageCodeBTS05A14,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeBTS08A10,PageCodeBTS08A10,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN06A03,PageCodeSIN06A03,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN44A02,PageCodeSIN44A02,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN48A04,PageCodeSIN48A04,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN49A01,PageCodeSIN49A01,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN24A02,PageCodeSIN24A02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN33A01,PageCodeSIN33A01,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN31A04,PageCodeSIN31A04,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN29A04,PageCodeSIN29A04,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN27A03,PageCodeSIN27A03,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSUN12C21,PageCodeSUN12C21,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN21A09,PageCodeSIN21A09,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeFIN49A02,PageCodeFIN49A02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN15A04,PageCodeSIN15A04,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN47A03,PageCodeSIN47A03,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN18A01,PageCodeSIN18A01,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN37A01,PageCodeSIN37A01,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSDM01A06,PageCodeSDM01A06,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN13A03,PageCodeSIN13A03,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSUN12A03,PageCodeSUN12A03,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN30A02,PageCodeSIN30A02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN04A02,PageCodeSIN04A02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSUN47A02,PageCodeSUN47A02,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeFIN51A08,PageCodeFIN51A08,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN15A03,PageCodeSIN15A03,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN14A03,PageCodeSIN14A03,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN43A12,PageCodeSIN43A12,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN23A02,PageCodeSIN23A02,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN24A03,PageCodeSIN24A03,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeROP01A01,PageCodeROP01A01,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN26A04,PageCodeSIN26A04,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN31A09,PageCodeSIN31A09,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN23C05,PageCodeSIN23C05,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN40A01,PageCodeSIN40A01,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSUN12A04,PageCodeSUN12A04,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSUN12C04,PageCodeSUN12C04,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN39A01,PageCodeSIN39A01,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN39C01,PageCodeSIN39C01,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN33C04,PageCodeSIN33C04,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN39A02,PageCodeSIN39A02,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN10A21,PageCodeSIN10A21,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN36A07,PageCodeSIN36A07,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN39C02,PageCodeSIN39C02,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN32A01,PageCodeSIN32A01,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN50A02,PageCodeSIN50A02,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN43A05,PageCodeSIN43A05,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN52A05,PageCodeSIN52A05,0,false,false,false,false,false,true,false,
,1,3,19,PageCodeSIN19A18,PageCodeSIN19A18,0,false,false,false,false,false,true,false,
,1,11,19,PageCodeSIN36A06,PageCodeSIN36A06,0,false,false,false,false,false,true,false,
,1,9,19,PageCodeSIN31A03,PageCodeSIN31A03,0,false,false,false,false,false,true,false,
