FieldValueId,FieldId,Name,Text,IsActive,Position
,560,CHIVE GREEN,,true,
,560,ACORN BROWN,,true,
,560,DENIM RINSE,,true,
,560,DAFFODIL YELLOW,,true,
,560,WHITE/BLUE,,true,
,560,HONEY ALMOND BEIGE,,true,
,560,SMOKED PEARL,,true,
,560,SHARK GRAY,,true,
,560,DOVE WING GRAY,,true,
,558,NAVY BLUE,,true,
,558,MARINE BLUE,,true,
,558,BLACK MULTI,,true,
,558,OLIVE GREEN,,true,
,558,TAUPE MULTI,,true,
,558,WHISPER BLUE,,true,
,558,APRICOT ORANGE,,true,
,558,PRUSSIAN BLUE,,true,
,558,MOON BEIGE,,true,
,558,WHISPER GREEN,,true,
,558,COCONUT BEIGE,,true,
,562,1,,true,
,562,BORD CORL,,true,
,562,DYNO PINK,,true,
,562,FESTIVE TEAL,,true,
,562,BLACK,,true,
,562,0,,true,
,562,YELLOW,,true,
,562,BRIGHT BLUE,,true,
,562,WHITE,,true,
,562,PINK BOOM,,true,
,562,GREEN,,true,
,562,ORANGE,,true,
,562,BLUE RADIANCE,,true,
,562,CORAL,,true,
,562,YELOW,,true,
,562,PLAY PINK,,true,
,562,FESTIVE TEA GREEN,,true,
,562,SHADOW GREY,,true,
,560,MEDIUM DENIM,,true,
,560,UNIVERSAL LIGHT DENIM,,true,
,560,WHITE DENIM,,true,
,560,NILE,,true,
,560,SAFARI BEIGE,,true,
,560,RAILROAD BLACK,,true,
,560,SKY DENIM,,true,
,560,WHITE REFLECT,,true,
,560,BLACK INK,,true,
,560,ARIES BLUE,,true,
,560,PALE BROWN,,true,
,560,OPTIC WHITE,,true,
,558,ISLAND RED,,true,
,558,LOST SKY BLUE,,true,
,558,BLUE MESA,,true,
,558,AQUA GROTTO GREEN,,true,
,558,KHAKI TAUPE,,true,
,558,KHAKI CORNSTALK,,true,
,558,BLUE BAHAMA,,true,
,558,GREEN TEA,,true,
,558,CREAM EGRET,,true,
,558,BLUE INLET,,true,
,558,OLIVE LICHEN GREEN,,true,
,558,TAUPE SQUIRREL,,true,
,558,KHAKI CORN,,true,
,558,BRIGHT WHITE,,true,
,558,AQUA PORPOISE BLUE,,true,
,558,BLUE BRIGHT,,true,
,560,PHEONIX,,true,
