Id,FieldTypeId,CategoryId,FieldGroupId,Name,Description,Position,IsFilter,IsRequired,IsOnProductDetails,IsStockKeepingUnit,IsWizard,IsActive,IsTopMenuLinkActive,DefaultValue
,1,6,27,PageCodeSIN20A02,PageCodeSIN20A02,0,false,false,false,false,false,true,false,
,1,4,27,PageCodeFIN12A02,PageCodeFIN12A02,0,false,false,false,false,false,true,false,
,1,4,27,PageCodeFIN15A03,PageCodeFIN15A03,0,false,false,false,false,false,true,false,
,1,4,27,PageCodeFIN35A05,PageCodeFIN35A05,0,false,false,false,false,false,true,false,
,1,4,27,PageCodeFIN49A01,PageCodeFIN49A01,0,false,false,false,false,false,true,false,
,1,4,27,PageCodeFIN49A08,PageCodeFIN49A08,0,false,false,false,false,false,true,false,
,1,4,27,PageCodeFIN49C08,PageCodeFIN49C08,0,false,false,false,false,false,true,false,
,1,4,27,PageCodeINF29A07,PageCodeINF29A07,0,false,false,false,false,false,true,false,
,1,4,27,PageCodeFIN04A06,PageCodeFIN04A06,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeINS03A03,PageCodeINS03A03,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeINS11A20,PageCodeINS11A20,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeINS16A19,PageCodeINS16A19,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeINS18A05,PageCodeINS18A05,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeINS23A11,PageCodeINS23A11,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeINS34A04,PageCodeINS34A04,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeINS43A03,PageCodeINS43A03,0,false,false,false,false,false,true,false,
,1,6,27,PageCodeFIN11A04,PageCodeFIN11A04,0,false,false,false,false,false,true,false,
,1,6,27,PageCodeSIN15A12,PageCodeSIN15A12,0,false,false,false,false,false,true,false,
,1,6,27,PageCodeDDM03A07,PageCodeDDM03A07,0,false,false,false,false,false,true,false,
