ProductRefId,Name,Description,Value,Position,IsFilter,IsRequired,IsOnProductDetails,IsStockKeepingUnit,IsWizard,IsActive,IsTopMenuLinkActive,DefaultValue
P000219063,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219065,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219066,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219067,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219068,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219070,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219072,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219082,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219083,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219503,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219534,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219535,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219537,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219544,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219545,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219548,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219602,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219608,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219619,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219621,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219622,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219625,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219670,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219676,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219683,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219693,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219694,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219701,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219703,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219704,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219708,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219712,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219713,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219715,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219716,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219717,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219719,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219884,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219950,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219959,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000219998,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220054,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220059,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220080,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220392,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220406,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220407,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220410,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220412,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220413,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220419,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220518,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220554,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220562,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220625,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220678,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220685,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220694,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220697,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220734,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220756,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220759,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220811,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220856,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000220889,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221027,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221028,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221030,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221033,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221034,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221035,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221036,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221037,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221045,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221063,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221098,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221122,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221125,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221144,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221276,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221278,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221292,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221755,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221757,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221763,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221768,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000221792,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000222128,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000222473,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000222474,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000222475,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000222478,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000222548,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000222733,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000223294,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000223416,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000223423,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000223439,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000223545,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000223554,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000223567,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000223656,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000223770,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000223951,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000223955,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000224116,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000224118,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000224121,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000224122,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000224133,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000224134,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000224135,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000224164,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000224185,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000224186,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000224447,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000224585,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000224587,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000224598,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000224599,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000224607,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000224990,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000225026,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000225031,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000225037,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000225039,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000225041,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000225179,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000225303,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000225487,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000225628,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000226010,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000226227,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000226229,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000226775,Oversized,Oversized,0,0,false,false,false,false,false,true,false,
P000007188,zon Apparel ITKbutton-down-shirts,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,false,false,false,false,false,true,false,
P000007188,zon Apparel ITKshirts,zon Apparel ITKshirts,shirts,0,false,false,false,false,false,true,false,
P000007188,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000007188,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000007188,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000007188,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000007188,ANDATORY FabricationCotton,ANDATORY FabricationCotton,Cotton,0,false,false,false,false,false,true,false,
P000007188,ANDATORY FabricationPoplin,ANDATORY FabricationPoplin,Poplin,0,false,false,false,false,false,true,false,
P000007188,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000007188,ANDATORY General InfoInt'l Shipping prohibited,ANDATORY General InfoInt'l Shipping prohibited,Int'l Shipping prohibited,0,false,false,false,false,false,true,false,
P000007188,APPAREL Tech FeaturesPFG,APPAREL Tech FeaturesPFG,PFG,0,false,false,false,false,false,true,false,
P000007188,B-Top/Shirt FeaturesButton-Downs,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,false,false,false,false,false,true,false,
P000007188,B-Top/Shirt FeaturesChest Pocket,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,false,false,false,false,false,true,false,
P000007188,B-Top/Shirt Slv FeatShort-Sleeve,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,false,false,false,false,false,true,false,
P000007188,Size RangeExtended Sizes Available,Size RangeExtended Sizes Available,Extended Sizes Available,0,false,false,false,false,false,true,false,
P000007188,Size RangeSmall Sizes Available,Size RangeSmall Sizes Available,Small Sizes Available,0,false,false,false,false,false,true,false,
P000017046,zon Apparel ITKjeans,zon Apparel ITKjeans,jeans,0,false,false,false,false,false,true,false,
P000017046,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000017046,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000017046,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000017046,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000017046,ANDATORY FabricationCotton,ANDATORY FabricationCotton,Cotton,0,false,false,false,false,false,true,false,
P000017046,ANDATORY FabricationDenim,ANDATORY FabricationDenim,Denim,0,false,false,false,false,false,true,false,
P000017046,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000017046,APPAREL Leg Opening16 Leg Opening,APPAREL Leg Opening16 Leg Opening,16 Leg Opening,0,false,false,false,false,false,true,false,
P000017046,B-Bottom FeaturesBasic 5 Pocket,B-Bottom FeaturesBasic 5 Pocket,Basic 5 Pocket,0,false,false,false,false,false,true,false,
P000017046,B-Bottom FeaturesStraight-Leg,B-Bottom FeaturesStraight-Leg,Straight-Leg,0,false,false,false,false,false,true,false,
P000017046,B-Bottom FeaturesZip-fly,B-Bottom FeaturesZip-fly,Zip-fly,0,false,false,false,false,false,true,false,
P000017046,B-Bottom Waist FeatFlat-Front,B-Bottom Waist FeatFlat-Front,Flat-Front,0,false,false,false,false,false,true,false,
P000017046,B-Bottom Waist FeatPlain-front,B-Bottom Waist FeatPlain-front,Plain-front,0,false,false,false,false,false,true,false,
P000017046,Size RangeExtended Sizes Available,Size RangeExtended Sizes Available,Extended Sizes Available,0,false,false,false,false,false,true,false,
P000039567,zon Apparel ITKbutton-down-shirts,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,false,false,false,false,false,true,false,
P000039567,zon Apparel ITKshirts,zon Apparel ITKshirts,shirts,0,false,false,false,false,false,true,false,
P000039567,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000039567,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000039567,ANDATORY Fabrication100% Nylon,ANDATORY Fabrication100% Nylon,100% Nylon,0,false,false,false,false,false,true,false,
P000039567,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000039567,ANDATORY General InfoInt'l Shipping prohibited,ANDATORY General InfoInt'l Shipping prohibited,Int'l Shipping prohibited,0,false,false,false,false,false,true,false,
P000039567,APPAREL Tech FeaturesOMNI-DRY,APPAREL Tech FeaturesOMNI-DRY,OMNI-DRY,0,false,false,false,false,false,true,false,
P000039567,APPAREL Tech FeaturesOMNI-SHADE,APPAREL Tech FeaturesOMNI-SHADE,OMNI-SHADE,0,false,false,false,false,false,true,false,
P000039567,APPAREL Tech FeaturesPFG,APPAREL Tech FeaturesPFG,PFG,0,false,false,false,false,false,true,false,
P000039567,B-Top/Shirt FeaturesButton-Downs,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,false,false,false,false,false,true,false,
P000039567,B-Top/Shirt Neck FeatButton-down-collars,B-Top/Shirt Neck FeatButton-down-collars,Button-down-collars,0,false,false,false,false,false,true,false,
P000039567,B-Top/Shirt Slv FeatShort-Sleeve,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,false,false,false,false,false,true,false,
P000043358,zon Apparel ITKjeans,zon Apparel ITKjeans,jeans,0,false,false,false,false,false,true,false,
P000043358,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000043358,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000043358,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000043358,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000043358,ANDATORY FabricationCotton,ANDATORY FabricationCotton,Cotton,0,false,false,false,false,false,true,false,
P000043358,ANDATORY FabricationDenim,ANDATORY FabricationDenim,Denim,0,false,false,false,false,false,true,false,
P000043358,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000043358,APPAREL Leg Opening16.5 Leg Opening,APPAREL Leg Opening16.5 Leg Opening,16.5 Leg Opening,0,false,false,false,false,false,true,false,
P000043358,B-Bottom FeaturesBasic 5 Pocket,B-Bottom FeaturesBasic 5 Pocket,Basic 5 Pocket,0,false,false,false,false,false,true,false,
P000043358,B-Bottom Waist FeatPlain-front,B-Bottom Waist FeatPlain-front,Plain-front,0,false,false,false,false,false,true,false,
P000043358,B-Bottom Waist FeatRigid Waist,B-Bottom Waist FeatRigid Waist,Rigid Waist,0,false,false,false,false,false,true,false,
P000043358,Size RangeExtended Sizes Available,Size RangeExtended Sizes Available,Extended Sizes Available,0,false,false,false,false,false,true,false,
P000121246,zon Apparel ITKshorts,zon Apparel ITKshorts,shorts,0,false,false,false,false,false,true,false,
P000121246,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000121246,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000121246,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000121246,ANDATORY FabricationMicrofiber,ANDATORY FabricationMicrofiber,Microfiber,0,false,false,false,false,false,true,false,
P000121246,ANDATORY Fabrication100% Polyester,ANDATORY Fabrication100% Polyester,100% Polyester,0,false,false,false,false,false,true,false,
P000121246,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000121246,APPAREL Fit StyleLoose-fit,APPAREL Fit StyleLoose-fit,Loose-fit,0,false,false,false,false,false,true,false,
P000121246,APPAREL Fit StyleRelaxed,APPAREL Fit StyleRelaxed,Relaxed,0,false,false,false,false,false,true,false,
P000121246,APPAREL Inseams9 in. inseam,APPAREL Inseams9 in. inseam,9 in. inseam,0,false,false,false,false,false,true,false,
P000121246,B-Bottom FeaturesMid-thigh,B-Bottom FeaturesMid-thigh,Mid-thigh,0,false,false,false,false,false,true,false,
P000121246,B-Bottom Features2 Front Pockets,B-Bottom Features2 Front Pockets,2 Front Pockets,0,false,false,false,false,false,true,false,
P000121246,B-Bottom Waist FeatElastic-Waist,B-Bottom Waist FeatElastic-Waist,Elastic-Waist,0,false,false,false,false,false,true,false,
P000144685,zon Apparel ITKjeans,zon Apparel ITKjeans,jeans,0,false,false,false,false,false,true,false,
P000144685,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000144685,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000144685,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000144685,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000144685,ANDATORY FabricationDenim,ANDATORY FabricationDenim,Denim,0,false,false,false,false,false,true,false,
P000144685,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000144685,APPAREL Fit StyleRelaxed,APPAREL Fit StyleRelaxed,Relaxed,0,false,false,false,false,false,true,false,
P000144685,APPAREL Leg Opening17 Leg Opening,APPAREL Leg Opening17 Leg Opening,17 Leg Opening,0,false,false,false,false,false,true,false,
P000144685,B-Bottom FeaturesBasic 5 Pocket,B-Bottom FeaturesBasic 5 Pocket,Basic 5 Pocket,0,false,false,false,false,false,true,false,
P000144685,B-Bottom FeaturesStraight-Leg,B-Bottom FeaturesStraight-Leg,Straight-Leg,0,false,false,false,false,false,true,false,
P000145549,zon Apparel ITKjeans,zon Apparel ITKjeans,jeans,0,false,false,false,false,false,true,false,
P000145549,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000145549,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000145549,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000145549,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000145549,ANDATORY FabricationDenim,ANDATORY FabricationDenim,Denim,0,false,false,false,false,false,true,false,
P000145549,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000145549,APPAREL Fit StyleLoose-fit,APPAREL Fit StyleLoose-fit,Loose-fit,0,false,false,false,false,false,true,false,
P000145549,APPAREL Leg Opening18 Leg Opening,APPAREL Leg Opening18 Leg Opening,18 Leg Opening,0,false,false,false,false,false,true,false,
P000145549,B-Bottom Features2 Back Pockets,B-Bottom Features2 Back Pockets,2 Back Pockets,0,false,false,false,false,false,true,false,
P000145549,B-Bottom Features2 Front Pockets,B-Bottom Features2 Front Pockets,2 Front Pockets,0,false,false,false,false,false,true,false,
P000145549,B-Bottom Waist FeatLow,B-Bottom Waist FeatLow,Low,0,false,false,false,false,false,true,false,
P000149356,zon Apparel ITKshorts,zon Apparel ITKshorts,shorts,0,false,false,false,false,false,true,false,
P000149356,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000149356,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000149356,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000149356,ANDATORY FabricationPoly-Cotton,ANDATORY FabricationPoly-Cotton,Poly-Cotton,0,false,false,false,false,false,true,false,
P000149356,ANDATORY FabricationTwill,ANDATORY FabricationTwill,Twill,0,false,false,false,false,false,true,false,
P000149356,ANDATORY General InfoBealls Exclusive,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,false,false,false,false,false,true,false,
P000149356,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000149356,APPAREL Inseams8 in. inseam,APPAREL Inseams8 in. inseam,8 in. inseam,0,false,false,false,false,false,true,false,
P000149356,B-Bottom FeaturesAbove-the-knee,B-Bottom FeaturesAbove-the-knee,Above-the-knee,0,false,false,false,false,false,true,false,
P000149356,B-Bottom Features2 Front Pockets,B-Bottom Features2 Front Pockets,2 Front Pockets,0,false,false,false,false,false,true,false,
P000149356,B-Bottom Waist FeatDrawstring,B-Bottom Waist FeatDrawstring,Drawstring,0,false,false,false,false,false,true,false,
P000149356,B-Bottom Waist FeatElastic-Waist,B-Bottom Waist FeatElastic-Waist,Elastic-Waist,0,false,false,false,false,false,true,false,
P000150704,zon Apparel ITKbutton-down-shirts,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,false,false,false,false,false,true,false,
P000150704,zon Apparel ITKshirts,zon Apparel ITKshirts,shirts,0,false,false,false,false,false,true,false,
P000150704,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000150704,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000150704,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000150704,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000150704,ANDATORY Fabrication100% Polyester,ANDATORY Fabrication100% Polyester,100% Polyester,0,false,false,false,false,false,true,false,
P000150704,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000150704,ANDATORY General InfoInt'l Shipping prohibited,ANDATORY General InfoInt'l Shipping prohibited,Int'l Shipping prohibited,0,false,false,false,false,false,true,false,
P000150704,APPAREL Tech FeaturesOMNI-DRY,APPAREL Tech FeaturesOMNI-DRY,OMNI-DRY,0,false,false,false,false,false,true,false,
P000150704,APPAREL Tech FeaturesOMNI-SHADE,APPAREL Tech FeaturesOMNI-SHADE,OMNI-SHADE,0,false,false,false,false,false,true,false,
P000150704,B-Top/Shirt FeaturesButton-Downs,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,false,false,false,false,false,true,false,
P000150704,B-Top/Shirt FeaturesChest Pocket,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,false,false,false,false,false,true,false,
P000150704,B-Top/Shirt Neck FeatButton-down-collars,B-Top/Shirt Neck FeatButton-down-collars,Button-down-collars,0,false,false,false,false,false,true,false,
P000150704,B-Top/Shirt Slv FeatShort-Sleeve,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,false,false,false,false,false,true,false,
P000151742,zon Jew/Acces ITKsunglasses,zon Jew/Acces ITKsunglasses,sunglasses,0,false,false,false,false,false,true,false,
P000151742,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000151742,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000151742,ANDATORY General InfoBealls Exclusive,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,false,false,false,false,false,true,false,
P000151742,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000151742,NotTaxFreeNotTaxFree,NotTaxFreeNotTaxFree,NotTaxFree,0,false,false,false,false,false,true,false,
P000154461,zon Apparel ITKbutton-down-shirts,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,false,false,false,false,false,true,false,
P000154461,zon Apparel ITKshirts,zon Apparel ITKshirts,shirts,0,false,false,false,false,false,true,false,
P000154461,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000154461,AudienceMale,AudienceMale,Male,0,false,false,false,false,false,true,false,
P000154461,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000154461,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000154461,ANDATORY FabricationCotton,ANDATORY FabricationCotton,Cotton,0,false,false,false,false,false,true,false,
P000154461,ANDATORY FabricationPolyester,ANDATORY FabricationPolyester,Polyester,0,false,false,false,false,false,true,false,
P000154461,ANDATORY General InfoAmazon NO,ANDATORY General InfoAmazon NO,Amazon NO,0,false,false,false,false,false,true,false,
P000154461,ANDATORY General InfoBealls Exclusive,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,false,false,false,false,false,true,false,
P000154461,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000154461,B-Top/Shirt FeaturesButton-Downs,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,false,false,false,false,false,true,false,
P000154461,B-Top/Shirt Slv FeatShort-Sleeve,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,false,false,false,false,false,true,false,
P000155545,zon Apparel ITKshorts,zon Apparel ITKshorts,shorts,0,false,false,false,false,false,true,false,
P000155545,zonTemplateProductClothing,zonTemplateProductClothing,ProductClothing,0,false,false,false,false,false,true,false,
P000155545,ANDATORY Care InstructMachine Wash,ANDATORY Care InstructMachine Wash,Machine Wash,0,false,false,false,false,false,true,false,
P000155545,ANDATORY Care InstructTumble Dry,ANDATORY Care InstructTumble Dry,Tumble Dry,0,false,false,false,false,false,true,false,
P000155545,ANDATORY FabricationCotton,ANDATORY FabricationCotton,Cotton,0,false,false,false,false,false,true,false,
P000155545,ANDATORY FabricationWoven,ANDATORY FabricationWoven,Woven,0,false,false,false,false,false,true,false,
P000155545,ANDATORY General InfoImported,ANDATORY General InfoImported,Imported,0,false,false,false,false,false,true,false,
P000155545,ANDATORY General InfoInt'l Shipping prohibited,ANDATORY General InfoInt'l Shipping prohibited,Int'l Shipping prohibited,0,false,false,false,false,false,true,false,
P000155545,APPAREL Fit StyleRelaxed,APPAREL Fit StyleRelaxed,Relaxed,0,false,false,false,false,false,true,false,
P000155545,APPAREL Inseams6 in. inseam,APPAREL Inseams6 in. inseam,6 in. inseam,0,false,false,false,false,false,true,false,
P000155545,APPAREL Tech FeaturesOMNI-SHADE,APPAREL Tech FeaturesOMNI-SHADE,OMNI-SHADE,0,false,false,false,false,false,true,false,
